s02cl_id,hh_id,ind_id,s07sex,s09age,d12sumres
58,H5800066,P5800173,2,27,3
58,H5800066,P5800174,2,36,3
58,H5800066,P5800175,2,66,3
58,H5800067,P5800176,2,25,5
58,H5800067,P5800177,1,26,3
58,H5800068,P5800178,2,27,5
58,H5800069,P5800179,2,46,2
58,H5800070,P5800180,2,37,3
58,H5800066,P5800181,1,39,3
58,H5800070,P5800182,1,40,3
58,H5800067,P5800183,1,25,3
58,H5800068,P5800184,1,34,5
58,H5800071,P5800185,2,20,3
58,H5800072,P5800186,1,20,3
58,H5800072,P5800187,1,20,3
58,H5800071,P5800188,1,27,3
58,H5800072,P5800189,2,20,3
58,H5800022,P5800190,1,41,3
58,H5800022,P5800191,2,32,3
58,H5800024,P5800194,2,34,5
58,H5800024,P5800195,2,80,5
58,H5800025,P5800196,2,45,2
58,H5800026,P5800197,2,35,2
58,H5800026,P5800199,2,20,3
58,H5800004,P5800200,2,30,5
58,H5800027,P5800201,2,37,5
58,H5800027,P5800202,2,49,4
58,H5800027,P5800203,2,22,3
58,H5800027,P5800204,2,18,3
58,H5800028,P5800205,2,41,5
58,H5800027,P5800206,2,26,3
58,H5800027,P5800207,2,45,3
58,H5800028,P5800208,2,21,3
58,H5800030,P5800210,2,23,3
58,H5800085,P5800211,2,22,3
58,H5800086,P5800212,2,25,3
58,H5800087,P5800213,2,35,5
58,H5800088,P5800215,2,18,3
58,H5800089,P5800216,2,25,3
58,H5800090,P5800217,2,33,3
58,H5800090,P5800218,2,18,3
58,H5800091,P5800219,2,27,3
58,H5800091,P5800220,2,40,5
58,H5800093,P5800222,2,29,3
58,H5800094,P5800223,2,20,3
58,H5800093,P5800224,1,31,3
58,H5800095,P5800225,2,44,2
58,H5800095,P5800226,2,20,3
58,H5800095,P5800227,2,23,3
58,H5800096,P5800228,1,18,2
58,H5800096,P5800229,1,26,3
58,H5800096,P5800230,1,21,3
58,H5800096,P5800231,2,18,3
58,H5800060,P5800232,2,29,2
58,H5800060,P5800233,1,34,2
58,H5800061,P5800234,2,21,3
58,H5800062,P5800235,2,39,3
58,H5800059,P5800242,1,55,5
58,H5800058,P5800244,2,20,3
58,H5800058,P5800245,2,18,3
58,H5800057,P5800246,2,47,3
58,H5800057,P5800247,2,22,5
58,H5800051,P5800248,1,29,3
58,H5800053,P5800249,2,35,3
58,H5800048,P5800250,1,46,3
58,H5800050,P5800251,1,36,3
58,H5800061,P5800252,1,22,3
58,H5800072,P5800253,1,23,3
58,H5800073,P5800254,2,24,3
58,H5800074,P5800255,2,62,3
58,H5800069,P5800256,2,20,3
58,H5800076,P5800258,2,59,3
58,H5800076,P5800259,2,30,5
58,H5800077,P5800260,2,33,3
58,H5800078,P5800261,2,22,3
58,H5800076,P5800262,2,33,5
58,H5800076,P5800263,1,18,3
58,H5800070,P5800264,1,42,3
58,H5800069,P5800265,1,26,3
58,H5800074,P5800266,1,71,3
58,H5800078,P5800267,1,26,5
58,H5800073,P5800268,1,26,5
58,H5800116,P5800274,1,23,5
58,H5800116,P5800275,2,18,3
58,H5800116,P5800276,2,44,3
58,H5800115,P5800277,2,36,5
58,H5800114,P5800278,2,42,3
58,H5800114,P5800279,1,56,3
58,H5800114,P5800280,2,22,3
58,H5800113,P5800282,1,21,5
58,H5800113,P5800283,2,41,3
58,H5800114,P5800284,2,28,3
58,H5800119,P5800285,2,55,5
58,H5800114,P5800287,2,23,3
58,H5800114,P5800288,2,20,3
58,H5800012,P5800290,1,23,3
58,H5800015,P5800291,1,44,5
58,H5800018,P5800293,2,46,2
58,H5800018,P5800294,1,28,3
59,H5900002,P5900003,1,64,3
59,H5900003,P5900004,2,50,3
59,H5900004,P5900005,2,47,2
59,H5900005,P5900007,2,32,3
59,H5900005,P5900008,2,30,3
59,H5900005,P5900009,2,40,3
59,H5900009,P5900015,2,39,3
59,H5900002,P5900016,2,52,3
59,H5900004,P5900017,1,44,2
59,H5900010,P5900018,2,33,3
59,H5900010,P5900019,2,26,3
59,H5900010,P5900020,2,34,3
59,H5900022,P5900022,2,22,3
59,H5900023,P5900023,2,23,3
59,H5900025,P5900025,2,30,3
59,H5900026,P5900026,1,21,3
59,H5900028,P5900028,1,25,3
59,H5900028,P5900029,1,19,3
59,H5900029,P5900030,1,38,3
59,H5900029,P5900031,2,32,3
59,H5900030,P5900032,2,36,2
59,H5900031,P5900033,1,20,3
59,H5900031,P5900034,1,20,3
59,H5900031,P5900035,1,19,3
59,H5900032,P5900036,1,56,3
59,H5900032,P5900037,2,21,3
59,H5900032,P5900039,2,28,3
59,H5900033,P5900040,2,28,3
59,H5900032,P5900042,2,26,3
59,H5900043,P5900043,2,31,3
59,H5900043,P5900044,2,47,3
59,H5900044,P5900045,2,20,3
59,H5900044,P5900046,2,40,3
59,H5900045,P5900047,2,28,3
59,H5900046,P5900048,2,33,3
59,H5900047,P5900049,2,22,3
59,H5900047,P5900050,2,49,3
59,H5900045,P5900051,1,42,3
59,H5900048,P5900052,2,59,3
59,H5900049,P5900053,1,43,2
59,H5900055,P5900055,1,19,3
59,H5900050,P5900056,1,22,3
59,H5900050,P5900057,1,19,3
59,H5900051,P5900058,2,19,3
59,H5900051,P5900062,1,53,3
59,H5900052,P5900063,2,33,2
59,H5900066,P5900067,1,21,3
59,H5900067,P5900068,2,21,3
59,H5900067,P5900069,1,24,3
59,H5900067,P5900070,2,23,3
59,H5900067,P5900074,2,48,2
59,H5900066,P5900075,2,30,3
59,H5900071,P5900079,1,36,3
59,H5900072,P5900080,2,23,3
59,H5900072,P5900082,2,60,3
59,H5900137,P5900083,1,25,2
59,H5900074,P5900084,1,20,3
59,H5900085,P5900085,2,50,3
59,H5900085,P5900086,1,56,3
59,H5900086,P5900087,2,70,3
59,H5900087,P5900088,2,45,3
59,H5900087,P5900089,2,76,3
59,H5900088,P5900092,1,30,3
59,H5900089,P5900093,2,48,3
59,H5900090,P5900094,2,19,3
59,H5900090,P5900095,1,21,3
59,H5900092,P5900097,2,26,3
59,H5900088,P5900099,1,30,3
59,H5900094,P5900100,2,55,3
59,H5900094,P5900101,2,38,3
59,H5900094,P5900102,2,34,3
59,H5900095,P5900103,2,30,3
59,H5900096,P5900104,2,33,3
59,H5900115,P5900109,2,37,3
59,H5900115,P5900110,1,25,3
59,H5900113,P5900111,1,38,3
59,H5900106,P5900112,2,33,3
59,H5900138,P5900127,2,30,2
59,H5900139,P5900132,1,27,3
59,H5900139,P5900134,1,32,3
59,H5900139,P5900135,1,23,3
59,H5900140,P5900137,1,70,3
59,H5900141,P5900138,1,38,3
59,H5900141,P5900139,1,26,3
59,H5900142,P5900140,1,20,3
59,H5900142,P5900141,2,22,3
59,H5900131,P5900142,2,21,1
59,H5900131,P5900143,2,19,3
59,H5900008,P5900144,2,20,3
59,H5900127,P5900146,1,24,3
59,H5900132,P5900147,1,19,3
59,H5900132,P5900148,1,20,3
59,H5900134,P5900149,2,29,3
59,H5900135,P5900151,2,27,3
59,H5900135,P5900152,1,30,3
59,H5900136,P5900153,2,26,3
59,H5900137,P5900154,2,24,2
59,H5900142,P5900155,1,21,3
59,H5900141,P5900156,1,19,3
59,H5900074,P5900169,1,21,3
59,H5900065,P5900170,1,21,3
59,H5900074,P5900171,2,30,3
59,H5900129,P5900172,2,19,3
59,H5900129,P5900173,2,21,3
59,H5900074,P5900180,1,20,3
59,H5900074,P5900182,1,20,3
59,H5900074,P5900183,2,20,3
59,H5900071,P5900184,2,36,2
59,H5900068,P5900185,1,31,3
59,H5900027,P5900191,1,55,2
59,H5900034,P5900192,1,23,3
59,H5900023,P5900193,1,33,3
59,H5900033,P5900194,1,27,3
59,H5900054,P5900203,2,42,2
59,H5900047,P5900204,1,53,3
59,H5900054,P5900205,1,43,2
59,H5900051,P5900206,1,21,3
59,H5900051,P5900207,1,19,3
59,H5900051,P5900208,1,23,3
59,H5900148,P5900213,2,19,3
59,H5900150,P5900215,1,23,3
59,H5900150,P5900217,1,70,2
59,H5900150,P5900218,1,25,3
59,H5900152,P5900220,2,31,3
59,H5900127,P5900221,2,30,3
59,H5900152,P5900222,2,19,3
59,H5900128,P5900223,2,27,3
59,H5900129,P5900224,2,40,3
59,H5900129,P5900225,2,25,3
59,H5900129,P5900226,2,19,3
59,H5900130,P5900227,2,20,3
59,H5900131,P5900229,1,47,3
59,H5900132,P5900230,2,38,3
59,H5900133,P5900231,1,47,2
59,H5900011,P5900232,2,31,3
59,H5900007,P5900234,2,37,3
59,H5900005,P5900235,2,20,3
59,H5900006,P5900236,1,23,3
59,H5900005,P5900237,1,35,2
59,H5900006,P5900238,2,29,3
59,H5900005,P5900239,1,20,3
59,H5900007,P5900240,1,20,3
59,H5900085,P5900253,1,29,5
59,H5900095,P5900254,1,31,3
59,H5900094,P5900255,1,26,3
59,H5900094,P5900256,1,63,3
59,H5900108,P5900276,1,19,3
59,H5900108,P5900279,2,69,3
59,H5900109,P5900280,2,37,3
59,H5900111,P5900281,2,50,3
59,H5900107,P5900282,2,26,3
59,H5900107,P5900283,2,20,3
59,H5900112,P5900285,1,65,3
59,H5900112,P5900286,2,55,3
60,H6000001,P6000001,2,19,3
60,H6000001,P6000002,1,21,5
60,H6000001,P6000003,2,20,3
60,H6000002,P6000004,2,69,5
60,H6000003,P6000005,1,23,3
60,H6000003,P6000006,2,20,3
60,H6000113,P6000007,1,26,3
60,H6000127,P6000015,1,24,3
60,H6000127,P6000016,2,55,3
60,H6000127,P6000017,2,28,3
60,H6000127,P6000019,1,21,3
60,H6000128,P6000020,1,20,3
60,H6000133,P6000021,1,35,3
60,H6000022,P6000022,2,45,5
60,H6000022,P6000023,2,18,2
60,H6000022,P6000024,1,18,2
60,H6000022,P6000025,1,54,2
60,H6000023,P6000026,1,18,3
60,H6000023,P6000027,2,32,3
60,H6000023,P6000028,2,22,3
60,H6000025,P6000031,1,37,2
60,H6000025,P6000032,1,35,3
60,H6000025,P6000033,1,36,3
60,H6000025,P6000034,2,52,5
60,H6000025,P6000035,2,32,5
60,H6000025,P6000036,1,20,3
60,H6000027,P6000037,1,52,2
60,H6000025,P6000038,1,20,3
60,H6000026,P6000039,2,24,3
60,H6000026,P6000040,1,19,3
60,H6000026,P6000041,1,39,3
60,H6000085,P6000043,1,35,3
60,H6000085,P6000044,2,33,3
60,H6000086,P6000045,2,29,3
60,H6000088,P6000047,2,38,2
60,H6000088,P6000048,1,40,3
60,H6000088,P6000049,2,36,5
60,H6000089,P6000050,2,24,3
60,H6000090,P6000051,2,25,2
60,H6000090,P6000052,2,33,3
60,H6000091,P6000053,2,24,3
60,H6000091,P6000054,1,25,3
60,H6000092,P6000055,2,30,5
60,H6000093,P6000056,2,75,5
60,H6000093,P6000057,1,47,3
60,H6000093,P6000058,1,22,3
60,H6000093,P6000059,2,38,3
60,H6000094,P6000060,2,25,3
60,H6000095,P6000061,2,22,3
60,H6000095,P6000062,2,27,5
60,H6000096,P6000063,2,61,3
60,H6000049,P6000064,1,45,3
60,H6000049,P6000065,2,18,3
60,H6000050,P6000066,1,30,3
60,H6000047,P6000067,1,47,2
60,H6000049,P6000068,2,37,3
60,H6000049,P6000069,2,39,3
60,H6000048,P6000070,1,83,3
60,H6000048,P6000071,2,52,3
60,H6000048,P6000072,1,19,3
60,H6000048,P6000073,1,62,3
60,H6000044,P6000074,1,75,3
60,H6000047,P6000075,2,18,3
60,H6000047,P6000076,2,23,3
60,H6000047,P6000077,2,38,3
60,H6000046,P6000078,1,18,3
60,H6000045,P6000080,2,27,2
60,H6000044,P6000081,2,72,3
60,H6000043,P6000083,1,38,5
60,H6000043,P6000084,2,33,2
60,H6000064,P6000085,2,24,3
60,H6000067,P6000088,2,19,3
60,H6000067,P6000089,2,21,3
60,H6000068,P6000090,2,55,5
60,H6000068,P6000091,2,19,3
60,H6000069,P6000092,1,45,5
60,H6000069,P6000093,2,44,5
60,H6000070,P6000094,2,33,3
60,H6000071,P6000095,2,49,5
60,H6000071,P6000096,2,33,3
60,H6000073,P6000098,1,27,3
60,H6000073,P6000099,2,50,3
60,H6000073,P6000100,1,50,2
60,H6000074,P6000101,2,39,3
60,H6000074,P6000102,2,48,3
60,H6000071,P6000103,1,18,3
60,H6000071,P6000104,2,31,3
60,H6000071,P6000105,1,20,3
60,H6000106,P6000106,2,26,3
60,H6000107,P6000107,2,67,3
60,H6000107,P6000108,2,31,5
60,H6000107,P6000109,2,19,3
60,H6000108,P6000110,2,43,3
60,H6000108,P6000111,2,38,3
60,H6000109,P6000112,2,44,3
60,H6000110,P6000113,1,67,3
60,H6000110,P6000114,2,45,3
60,H6000110,P6000115,1,23,3
60,H6000111,P6000116,1,47,2
60,H6000112,P6000117,2,42,5
60,H6000113,P6000118,2,23,5
60,H6000114,P6000119,2,19,3
60,H6000115,P6000120,2,56,3
60,H6000115,P6000121,2,19,3
60,H6000115,P6000122,2,24,3
60,H6000117,P6000124,2,21,3
60,H6000118,P6000125,2,41,3
60,H6000114,P6000126,2,44,3
60,H6000071,P6000127,1,29,5
60,H6000076,P6000130,1,31,3
60,H6000076,P6000131,2,27,3
60,H6000076,P6000132,1,35,5
60,H6000071,P6000133,2,19,3
60,H6000073,P6000134,1,25,5
60,H6000070,P6000136,1,36,3
60,H6000071,P6000137,1,47,2
60,H6000032,P6000150,1,24,5
60,H6000032,P6000154,2,41,3
60,H6000031,P6000156,1,24,3
60,H6000025,P6000157,1,31,5
60,H6000119,P6000169,2,56,3
60,H6000119,P6000170,2,19,3
60,H6000118,P6000171,1,22,3
60,H6000106,P6000172,2,32,5
60,H6000114,P6000173,1,18,3
60,H6000114,P6000174,2,21,3
60,H6000114,P6000175,1,50,5
60,H6000023,P6000176,1,39,3
60,H0600029,P6000191,2,43,5
60,H6000051,P6000192,2,40,5
60,H6000053,P6000193,1,42,5
60,H6000053,P6000194,1,24,3
60,H6000052,P6000195,1,45,5
60,H6000061,P6000199,1,37,5
60,H6000128,P6000205,2,21,3
60,H6000128,P6000206,2,23,3
60,H6000061,P6000208,2,18,3
60,H6000146,P6000209,2,20,3
60,H6000146,P6000210,2,19,5
60,H6000146,P6000211,2,18,3
60,H6000146,P6000212,2,32,2
60,H6000147,P6000213,2,38,3
60,H6000061,P6000220,2,44,3
60,H6000061,P6000221,2,33,2
60,H6000141,P6000222,1,50,3
60,H6000141,P6000223,2,18,3
60,H6000129,P6000232,1,25,5
60,H6000130,P6000233,2,22,3
60,H6000131,P6000234,2,22,5
60,H6000152,P6000235,2,40,5
60,H6000151,P6000237,2,74,3
60,H6000150,P6000238,1,60,3
60,H6000136,P6000239,1,18,3
60,H6000138,P6000242,2,30,3
60,H6000138,P6000243,2,26,3
60,H6000140,P6000244,1,32,5
60,H6000141,P6000245,2,23,3
60,H6000144,P6000247,2,57,5
60,H6000150,P6000250,2,52,3
60,H6000148,P6000251,2,21,3
60,H6000148,P6000252,2,19,3
60,H6000096,P6000253,2,18,3
60,H6000097,P6000256,2,32,3
60,H6000091,P6000260,1,18,3
60,H6000091,P6000261,1,18,5
60,H6000086,P6000262,1,31,3
60,H6000096,P6000263,2,18,3
60,H6000130,P6000274,1,23,3
60,H6000131,P6000275,2,22,3
60,H6000132,P6000276,2,25,3
60,H6000132,P6000277,2,19,3
60,H6000133,P6000278,2,28,3
60,H6000134,P6000279,2,38,3
60,H6000151,P6000280,2,18,5
60,H6000135,P6000281,1,31,4
60,H6000135,P6000282,2,24,3
60,H6000136,P6000283,2,24,4
60,H6000139,P6000286,1,30,3
60,H6000140,P6000287,2,50,3
60,H6000140,P6000288,2,22,3
60,H6000141,P6000289,2,39,5
60,H6000141,P6000290,2,20,3
60,H6000142,P6000291,2,27,3
60,H6000145,P6000292,2,35,3
60,H6000145,P6000293,1,20,3
60,H6000127,P6000294,1,67,3
61,H6100001,P6100001,2,28,3
61,H6100022,P6100002,1,44,2
61,H6100002,P6100003,2,24,3
61,H6100003,P6100004,2,42,2
61,H6100004,P6100006,1,20,3
61,H6100005,P6100007,1,30,3
61,H6100026,P6100008,1,42,3
61,H6100006,P6100009,1,23,3
61,H6100007,P6100010,2,26,3
61,H6100007,P6100011,2,19,3
61,H6100028,P6100012,2,19,3
61,H6100009,P6100014,2,53,3
61,H6100010,P6100015,2,19,3
61,H6100010,P6100016,2,38,3
61,H6100030,P6100017,2,18,5
61,H6100011,P6100018,2,39,3
61,H6100013,P6100020,1,33,3
61,H6100034,P6100021,1,23,3
61,H6100014,P6100022,2,20,3
61,H6100014,P6100023,2,39,3
61,H6100029,P6100024,2,20,3
61,H6100035,P6100025,1,24,3
61,H6100035,P6100026,2,19,5
61,H6100015,P6100027,1,63,3
61,H6100015,P6100028,1,24,3
61,H6100009,P6100029,1,58,3
61,H6100004,P6100030,2,50,5
61,H6100001,P6100043,1,23,3
61,H6100022,P6100044,2,44,2
61,H6100023,P6100045,1,68,5
61,H6100003,P6100046,1,25,3
61,H6100025,P6100049,2,28,3
61,H6100005,P6100050,1,42,3
61,H6100026,P6100051,2,31,3
61,H6100006,P6100052,2,20,3
61,H6100027,P6100053,2,36,2
61,H6100028,P6100054,2,26,3
61,H6100028,P6100055,2,56,3
61,H6100029,P6100056,1,30,3
61,H6100028,P6100057,1,72,3
61,H6100010,P6100058,1,43,5
61,H6100030,P6100059,2,18,5
61,H6100032,P6100061,1,64,3
61,H6100033,P6100062,2,38,3
61,H6100034,P6100063,2,22,3
61,H6100014,P6100064,1,19,3
61,H6100029,P6100065,2,23,3
61,H6100035,P6100066,1,26,3
61,H6100035,P6100067,2,21,3
61,H6100015,P6100068,2,61,3
61,H6100013,P6100069,2,27,3
61,H6100001,P6100070,1,74,3
61,H6100064,P6100085,2,27,3
61,H6100064,P6100086,1,20,3
61,H6100065,P6100087,2,31,3
61,H6100065,P6100088,2,29,3
61,H6100066,P6100089,2,21,3
61,H6100067,P6100090,2,60,3
61,H6100067,P6100091,1,55,2
61,H6100068,P6100093,1,28,5
61,H6100068,P6100094,2,33,3
61,H6100069,P6100095,2,33,5
61,H6100070,P6100096,2,48,5
61,H6100070,P6100097,1,26,5
61,H6100071,P6100098,2,31,5
61,H6100074,P6100102,1,19,3
61,H6100075,P6100103,2,20,3
61,H6100076,P6100104,1,30,5
61,H6100076,P6100105,1,19,3
61,H6100076,P6100106,1,21,3
61,H6100076,P6100107,2,24,3
61,H6100085,P6100127,1,58,3
61,H6100085,P6100128,2,22,5
61,H6100086,P6100129,1,43,3
61,H6100086,P6100130,2,37,3
61,H6100087,P6100131,2,25,3
61,H6100088,P6100133,2,21,3
61,H6100088,P6100134,2,22,3
61,H6100089,P6100136,2,39,3
61,H6100089,P6100137,2,38,5
61,H6100091,P6100139,2,26,2
61,H6100091,P6100140,2,19,4
61,H6100092,P6100141,1,35,5
61,H6100092,P6100142,1,20,3
61,H6100092,P6100143,2,40,3
61,H6100092,P6100144,1,40,3
61,H6100092,P6100145,2,67,3
61,H6100093,P6100146,2,39,3
61,H6100093,P6100147,2,42,2
61,H6100128,P6100149,2,20,5
61,H6100128,P6100150,2,19,5
61,H6100128,P6100151,2,39,2
61,H6100129,P6100152,2,27,5
61,H6100129,P6100153,1,20,3
61,H6100130,P6100154,2,57,5
61,H6100131,P6100155,2,39,5
61,H6100132,P6100156,2,64,3
61,H6100133,P6100157,2,21,3
61,H6100134,P6100158,1,23,3
61,H6100135,P6100159,1,25,3
61,H6100136,P6100160,2,34,3
61,H6100136,P6100161,2,32,5
61,H6100138,P6100164,2,33,3
61,H6100139,P6100165,1,25,3
61,H6100131,P6100166,1,41,3
61,H6100130,P6100167,1,75,3
61,H6100140,P6100168,2,40,3
61,H6100152,P6100174,2,33,3
61,H6100152,P6100175,1,36,3
61,H6100123,P6100176,2,30,3
61,H6100120,P6100177,2,44,3
61,H6100125,P6100179,2,32,3
61,H6100145,P6100180,2,20,5
61,H6100146,P6100181,2,40,3
61,H6100123,P6100182,1,19,3
61,H6100113,P6100183,1,34,3
61,H6100118,P6100192,2,34,3
61,H6100119,P6100193,1,29,3
61,H6100120,P6100194,2,24,3
61,H6100121,P6100195,1,35,3
61,H6100122,P6100196,2,37,3
61,H6100122,P6100197,1,49,3
61,H6100123,P6100198,2,24,3
61,H6100110,P6100217,2,32,3
61,H6100111,P6100219,1,25,3
61,H6100112,P6100220,2,25,3
61,H6100113,P6100221,1,22,3
61,H6100114,P6100223,1,23,5
61,H6100114,P6100224,2,19,3
61,H6100114,P6100225,2,22,3
61,H6100114,P6100226,1,19,3
61,H6100110,P6100227,1,39,3
61,H6100115,P6100228,1,39,3
61,H6100140,P6100232,2,21,3
61,H6100141,P6100233,2,25,3
61,H6100142,P6100234,2,31,3
61,H6100125,P6100235,1,31,3
61,H6100110,P6100236,2,20,3
61,H6100074,P6100243,1,19,3
61,H6100126,P6100247,2,30,2
61,H6100123,P6100248,1,20,3
61,H6100043,P6100274,2,23,5
61,H6100044,P6100275,1,39,3
61,H6100044,P6100276,2,37,3
61,H6100046,P6100279,2,62,3
61,H6100046,P6100280,1,65,3
61,H6100046,P6100281,1,19,3
61,H6100046,P6100282,1,23,5
61,H6100047,P6100283,2,23,3
61,H6100048,P6100284,2,28,3
61,H6100049,P6100285,2,43,3
61,H6100049,P6100286,2,31,3
61,H6100050,P6100287,2,28,3
61,H6100050,P6100289,1,83,3
61,H6100052,P6100291,2,25,3
61,H6100052,P6100292,2,26,3
61,H6100043,P6100293,1,37,3
62,H6200002,P6200001,1,61,2
62,H6200003,P6200002,1,23,3
62,H6200003,P6200005,2,21,3
62,H6200004,P6200006,1,24,3
62,H6200004,P6200007,2,22,3
62,H6200005,P6200008,2,20,3
62,H6200005,P6200009,2,18,3
62,H6200007,P6200010,2,21,3
62,H6200007,P6200011,1,26,3
62,H6200009,P6200015,1,61,3
62,H6200006,P6200016,1,23,3
62,H6200006,P6200017,2,20,3
62,H6200001,P6200018,2,45,2
62,H6200010,P6200020,2,19,3
62,H6200010,P6200021,2,20,3
62,H6200002,P6200022,2,48,3
62,H6200011,P6200024,1,18,3
62,H6200011,P6200025,1,18,3
62,H6200011,P6200026,2,30,3
62,H6200008,P6200027,2,20,3
62,H6200012,P6200028,2,28,2
62,H6200013,P6200029,2,39,3
62,H6200014,P6200030,2,40,3
62,H6200014,P6200031,2,39,3
62,H6200014,P6200032,2,18,3
62,H6200014,P6200033,2,18,3
62,H6200014,P6200034,1,68,3
62,H6200022,P6200043,1,69,3
62,H6200022,P6200044,2,59,3
62,H6200025,P6200047,2,39,3
62,H6200026,P6200048,2,36,3
62,H6200027,P6200049,2,19,3
62,H6200028,P6200050,1,22,3
62,H6200028,P6200051,2,46,3
62,H6200030,P6200054,1,23,3
62,H6200031,P6200055,2,45,3
62,H6200031,P6200056,2,21,3
62,H6200032,P6200058,2,36,3
62,H6200032,P6200059,1,20,3
62,H6200032,P6200060,1,20,3
62,H6200033,P6200061,1,27,3
62,H6200033,P6200062,2,25,3
62,H6200027,P6200063,1,39,3
62,H6200035,P6200065,2,34,3
62,H6200035,P6200066,2,21,3
62,H6200036,P6200067,2,29,3
62,H6200032,P6200068,1,19,3
62,H6200024,P6200069,2,20,3
62,H6200035,P6200070,1,24,3
62,H6200035,P6200071,2,18,3
62,H6200128,P6200086,2,24,3
62,H6200129,P6200087,1,27,3
62,H6200130,P6200088,2,21,3
62,H6200131,P6200089,2,37,3
62,H6200132,P6200090,2,24,3
62,H6200135,P6200094,1,18,3
62,H6200137,P6200098,1,63,3
62,H6200138,P6200099,2,32,3
62,H6200139,P6200100,1,59,2
62,H6200139,P6200101,2,54,3
62,H6200139,P6200103,1,36,3
62,H6200140,P6200105,1,25,3
62,H6200140,P6200106,1,34,3
62,H6200140,P6200107,1,20,3
62,H6200140,P6200108,1,19,3
62,H6200140,P6200109,1,21,3
62,H6200133,P6200110,1,22,3
62,H6200106,P6200127,2,23,3
62,H6200106,P6200128,2,27,3
62,H6200106,P6200129,2,21,3
62,H6200107,P6200130,1,18,4
62,H6200107,P6200131,2,25,3
62,H6200107,P6200132,2,30,3
62,H6200108,P6200133,2,25,3
62,H6200108,P6200134,1,26,3
62,H6200109,P6200135,2,68,3
62,H6200109,P6200136,1,37,3
62,H6200109,P6200137,1,21,3
62,H6200110,P6200138,1,23,3
62,H6200089,P6200139,1,22,3
62,H6200111,P6200140,2,23,3
62,H6200114,P6200143,2,38,3
62,H6200114,P6200144,2,61,3
62,H6200107,P6200146,2,21,3
62,H6200113,P6200147,2,18,3
62,H6200116,P6200148,2,28,3
62,H6200118,P6200151,2,24,3
62,H6200119,P6200152,2,33,3
62,H6200119,P6200153,1,25,3
62,H6200111,P6200154,1,18,3
62,H6200043,P6200169,2,40,2
62,H6200045,P6200171,2,31,3
62,H6200047,P6200174,1,26,3
62,H6200047,P6200175,1,24,3
62,H6200047,P6200176,1,34,3
62,H6200047,P6200177,1,56,3
62,H6200048,P6200178,2,25,3
62,H6200049,P6200179,2,25,3
62,H6200049,P6200180,2,24,3
62,H6200050,P6200181,2,50,3
62,H6200050,P6200182,2,20,3
62,H6200051,P6200183,1,28,3
62,H6200051,P6200184,2,20,3
62,H6200053,P6200186,2,30,3
62,H6200050,P6200187,2,23,3
62,H6200053,P6200188,1,32,3
62,H6200054,P6200190,2,33,2
62,H6200055,P6200191,2,45,3
62,H6200055,P6200192,1,18,3
62,H6200056,P6200193,2,23,2
62,H6200056,P6200194,2,40,2
62,H6200051,P6200195,2,36,3
62,H6200085,P6200211,2,22,3
62,H6200086,P6200212,1,38,3
62,H6200089,P6200216,2,34,3
62,H6200090,P6200217,1,34,3
62,H6200090,P6200218,2,26,3
62,H6200085,P6200219,2,23,3
62,H6200091,P6200220,2,41,3
62,H6200092,P6200222,1,25,3
62,H6200092,P6200223,2,23,3
62,H6200093,P6200224,2,27,3
62,H6200093,P6200225,1,22,3
62,H6200093,P6200226,1,35,3
62,H6200094,P6200227,2,40,2
62,H6200094,P6200228,2,22,3
62,H6200094,P6200229,2,19,3
62,H6200096,P6200231,2,79,3
62,H6200097,P6200232,2,27,2
62,H6200097,P6200233,2,24,2
62,H6200098,P6200234,2,32,3
62,H6200099,P6200235,2,66,2
62,H6200097,P6200236,2,34,2
62,H6200096,P6200237,1,77,3
62,H6200100,P6200240,2,65,3
62,H6200101,P6200241,2,36,3
62,H6200101,P6200242,2,23,3
62,H6200101,P6200243,2,18,3
62,H6200100,P6200244,1,79,3
62,H6200086,P6200245,2,22,3
62,H6200055,P6200246,1,20,3
62,H6200099,P6200247,2,29,3
62,H6200035,P6200248,1,20,3
62,H6200064,P6200254,2,20,3
62,H6200065,P6200255,1,25,3
62,H6200066,P6200256,1,28,3
62,H6200066,P6200257,2,24,3
62,H6200067,P6200258,1,27,3
62,H6200068,P6200260,2,27,3
62,H6200069,P6200261,2,25,3
62,H6200065,P6200266,2,65,3
62,H6200072,P6200268,2,20,3
62,H6200073,P6200269,2,37,3
62,H6200074,P6200272,2,29,3
62,H6200075,P6200273,1,18,3
62,H6200075,P6200274,1,25,3
63,H6300001,P6300001,2,24,3
63,H6300002,P6300002,2,20,3
63,H6300003,P6300003,1,69,3
63,H6300003,P6300004,2,19,3
63,H6300001,P6300005,1,28,3
63,H6300004,P6300006,1,26,3
63,H6300004,P6300007,2,22,3
63,H6300005,P6300008,1,36,3
63,H6300006,P6300009,2,25,3
63,H6300007,P6300010,1,21,3
63,H6300008,P6300011,1,65,3
63,H6300008,P6300012,2,59,3
63,H6300008,P6300013,1,38,3
63,H6300008,P6300014,1,39,2
63,H6300009,P6300015,2,24,3
63,H6300010,P6300016,1,33,3
63,H6300010,P6300017,2,27,3
63,H6300011,P6300018,2,24,3
63,H6300012,P6300019,1,20,3
63,H6300013,P6300020,1,52,3
63,H6300013,P6300021,1,23,5
63,H6300008,P6300022,1,23,3
63,H6300012,P6300023,2,22,3
63,H6300023,P6300024,1,32,3
